username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
;2017/01/31 06:20;59;99;"Obama breaks silence, speaks out on President Trump's immigration banhttp://to.pbs.org/2jMiIfF ";;;;"826178175449313281";https://twitter.com/NewsHour/status/826178175449313281
;2017/01/31 03:11;20;29;"Watch: These underwater robots developed at @UCSanDiego are simulating plankton now. One day, they may help us track oil spills.pic.twitter.com/HejI3z1UK5";;@UCSanDiego;;"826130736101064706";https://twitter.com/NewsHour/status/826130736101064706
;2017/01/31 01:36;152;72;"WATCH LIVE on #Periscope: @BorisJohnson is expected to speak on Pres. Trump's immigration/refugee exec. actions.https://www.pscp.tv/w/a14RjTIwNzk5N3wxUkRHbFlsUHBnZEpM6SL4lFNVFssmLvRWne3kwkdY-XPTOZAUlkCc5MTscaA= …";;@BorisJohnson;#Periscope;"826106821534289920";https://twitter.com/NewsHour/status/826106821534289920
;2017/01/30 23:45;35;58;""My definition of white supremacy is embedded in the fabric of our everyday lives," @peterkz tells us. #IMHO http://to.pbs.org/2jmyGOU pic.twitter.com/hmJSK6c8AZ";;@peterkz;#IMHO;"826078793949253633";https://twitter.com/NewsHour/status/826078793949253633
;2017/01/30 12:54;61;26;"Update: An unconfirmed number of people died Sunday evening in a shooting at a mosque in Quebec City, police said.http://to.pbs.org/2kIIiUm ";;;;"825914992994181120";https://twitter.com/NewsHour/status/825914992994181120
;2017/01/30 12:17;47;25;"Police in Quebec City report fatalities in mosque shooting http://to.pbs.org/2kIIiUm ";;;;"825905699427336192";https://twitter.com/NewsHour/status/825905699427336192
;2017/01/30 11:45;57;93;"Refugees already settled in U.S. concerned over Trump orderhttp://to.pbs.org/2kJ8daF ";;;;"825897577505767425";https://twitter.com/NewsHour/status/825897577505767425
;2017/01/30 09:45;59;78;"Eight states censor LGBTQ topics in school. Now, a lawsuit is challenging thathttp://to.pbs.org/2kD268t ";;;;"825867377959002112";https://twitter.com/NewsHour/status/825867377959002112
;2017/01/30 08:30;27;35;"Resistance builds against social media ban in Texas prisonshttp://to.pbs.org/2kI0z4u ";;;;"825848508209041408";https://twitter.com/NewsHour/status/825848508209041408
;2017/01/30 07:55;47;89;"How the ACLU challenged Trump’s immigration orderhttp://to.pbs.org/2kI0VYD ";;;;"825839745477537793";https://twitter.com/NewsHour/status/825839745477537793
;2017/01/30 07:30;124;143;"GOP warns Trump not to lift Russia sanctions after call with Putinhttp://to.pbs.org/2jjSAKA ";;;;"825833410157477889";https://twitter.com/NewsHour/status/825833410157477889
;2017/01/30 06:20;40;33;"'There was very, very little time for Customs and Border Protection to respond to this,' @alangomez sayshttp://to.pbs.org/2kCywQo ";;@alangomez;;"825815785310281729";https://twitter.com/NewsHour/status/825815785310281729
;2017/01/30 05:23;86;112;"LIVE NOW: @ACLU executive director Anthony Romero on the case against Trump's immigration order: http://bit.ly/2kCxN1H ";;@ACLU;;"825801658236022785";https://twitter.com/NewsHour/status/825801658236022785
;2017/01/30 05:12;29;32;"3:15 pm: @ACLU's Anthony Romero talks to @hari about the case against Trump's immigration order. Tweet your q's at us or at #NewsHourLive";;@ACLU @hari;#NewsHourLive;"825798785506893825";https://twitter.com/NewsHour/status/825798785506893825
;2017/01/30 04:30;73;68;"Trump immigration order leaves U.S. colleges scrambling for answershttp://to.pbs.org/2jjJBZN ";;;;"825788112127348736";https://twitter.com/NewsHour/status/825788112127348736
;2017/01/30 03:30;59;37;"White House backs adding Bannon to national security meetingshttp://to.pbs.org/2jG1wZb ";;;;"825773005456302080";https://twitter.com/NewsHour/status/825773005456302080
;2017/01/30 00:30;180;366;"Environmentalists preparing to battle Trump, GOP in courthttp://to.pbs.org/2kfVkI2 ";;;;"825727710056087552";https://twitter.com/NewsHour/status/825727710056087552
;2017/01/29 23:30;106;64;"Here's a summary of every executive action President Trump has taken so far:http://to.pbs.org/2jbuyMT ";;;;"825712831580487681";https://twitter.com/NewsHour/status/825712831580487681
;2017/01/29 11:44;254;574;"Breaking: Judge grants stay against part of Trump’s immigration orderhttp://to.pbs.org/2jCmyI4 ";;;;"825535072153563136";https://twitter.com/NewsHour/status/825535072153563136
;2017/01/29 10:15;44;43;"Travelers detained at NYC airport after immigration freezehttp://to.pbs.org/2kzk4c2 ";;;;"825512536589996032";https://twitter.com/NewsHour/status/825512536589996032
;2017/01/29 09:10;143;247;"Protests erupt at U.S. airports after refugees detained http://to.pbs.org/2jCmyI4 ";;;;"825496378575056896";https://twitter.com/NewsHour/status/825496378575056896
;2017/01/29 08:30;3307;6029;"Trudeau says Canada will take refugees banned by U.S.http://to.pbs.org/2jCpFQx ";;;;"825486112944566272";https://twitter.com/NewsHour/status/825486112944566272
;2017/01/29 07:30;148;195;"Fallout grows from Trump’s new immigration crackdownhttp://to.pbs.org/2jIKTtA ";;;;"825471015488729088";https://twitter.com/NewsHour/status/825471015488729088
;2017/01/29 06:45;137;158;"Experts are skeptical that limiting refugees would deter terrorism http://to.pbs.org/2keseZE pic.twitter.com/JcfmBCrp7x";;;;"825459687965351936";https://twitter.com/NewsHour/status/825459687965351936
;2017/01/29 05:52;97;50;"Affected by the new immigration order? Tell us your story. Call: +1703 594-6727 or mystory@newshour.org or visithttp://bit.ly/PBSDetention ";;@newshour;;"825446576508325889";https://twitter.com/NewsHour/status/825446576508325889
;2017/01/29 04:00;120;173;"France, Germany unite in face of Trump refugee banhttp://to.pbs.org/2k3L8Aq ";;;;"825418168340320256";https://twitter.com/NewsHour/status/825418168340320256
;2017/01/29 03:00;104;234;"Serena Williams breaks record with 23rd Grand Slamhttp://to.pbs.org/2jpNuYa ";;;;"825403078199406592";https://twitter.com/NewsHour/status/825403078199406592
;2017/01/29 02:20;112;60;"Trump ban affects all non-U.S. citizens, including green card holdershttp://to.pbs.org/2kyhq6u ";;;;"825393003300806659";https://twitter.com/NewsHour/status/825393003300806659
;2017/01/29 01:37;46;78;"NASA releases first results from ‘Year In Space’ twin studyhttp://to.pbs.org/2ke0R23 ";;;;"825382241048133632";https://twitter.com/NewsHour/status/825382241048133632
;2017/01/29 00:30;77;34;"U.S. suspends immigration program helping non-Muslim Iranianshttp://to.pbs.org/2kdSrYb ";;;;"825365327630458880";https://twitter.com/NewsHour/status/825365327630458880
;2017/01/28 23:36;180;125;"Close to 5 million Syrians have fled their homeland since the conflict there erupted in 2011http://to.pbs.org/2jAdxiE ";;;;"825351814086275072";https://twitter.com/NewsHour/status/825351814086275072
;2017/01/28 21:00;194;240;"The subtle ways our society often equates being white with what’s normal:http://to.pbs.org/2kcBi1q ";;;;"825312470113906688";https://twitter.com/NewsHour/status/825312470113906688
;2017/01/28 10:20;101;120;"FACT CHECK: Trump wrong that 2 killed in Chicago during President Obama’s farewell speechhttp://to.pbs.org/2jnCVoG ";;;;"825151409293230082";https://twitter.com/NewsHour/status/825151409293230082
;2017/01/28 09:16;31;51;"This anti-abortion feminist had a foot in both the #MarchForLife and the #WomensMarch, reports @gretchenfrazeehttp://to.pbs.org/2jnTtNi ";;@gretchenfrazeehttp;#MarchForLife #WomensMarch;"825135351534587904";https://twitter.com/NewsHour/status/825135351534587904
;2017/01/28 08:47;56;62;"Watch: Mark Shields and David Brooks analyze President Trump's first week in office. They join @JudyWoodruff #PBSNewspic.twitter.com/tmRF2NN5tD";;@JudyWoodruff;#PBSNewspic;"825128105056432129";https://twitter.com/NewsHour/status/825128105056432129
;2017/01/28 08:43;38;36;"Was today's #MarchForLife a response to last weekend's #WomensMarch? Here's what @SBAList's @marjoriesba told @JeffreyBrown #PBSNewspic.twitter.com/KqebP2uch4";;@SBAList @marjoriesba @JeffreyBrown;#MarchForLife #WomensMarch #PBSNewspic;"825127006513745921";https://twitter.com/NewsHour/status/825127006513745921
;2017/01/28 08:36;47;41;"WATCH LIVE on #Periscope: Mark Shields and @nytdavidbrooks break down President Donald Trump's first week.https://www.pscp.tv/w/a1p_kTIwNzk5N3wxT3d4V253eWtPbUpR_D0gb5uuYUsSqOcK7EQ65HNmOgVoBK2uqRDkno5sSYI= …";;@nytdavidbrooks;#Periscope;"825125439190429696";https://twitter.com/NewsHour/status/825125439190429696
;2017/01/28 08:26;25;27;""I do think they need to think this through a bit more," @followFDD's Reuel Marc Gerecht says of Trump's action on refugees + counterrorismpic.twitter.com/ShexXeEB8Y";;@followFDD;;"825122915620319232";https://twitter.com/NewsHour/status/825122915620319232
;2017/01/28 08:19;80;86;"Will President Trump's executive action on immigration and refugees make us safer? "No," says @dartmouth's Daniel Benjamin #PBSNewspic.twitter.com/DukpdAmQRk";;@dartmouth;#PBSNewspic;"825121192377884674";https://twitter.com/NewsHour/status/825121192377884674
;2017/01/28 08:12;32;29;"Pres. Trump has taken executive action to ban Syrian refugees and call for a dramatic expansion of the armed services. @LisaDNews reportspic.twitter.com/7PHdceG6aO";;@LisaDNews;;"825119264000528391";https://twitter.com/NewsHour/status/825119264000528391
;2017/01/28 07:40;44;48;"55, unemployed and faking normal. @paulsolman reports on one woman’s story of barely scraping by http://to.pbs.org/2jeGC4Z pic.twitter.com/EgCpgx4YuY";;@paulsolman;;"825111162618470400";https://twitter.com/NewsHour/status/825111162618470400
;2017/01/28 07:20;41;29;"Here's your cheat sheet for executive orders, memorandums and proclamations, as explained by @juliepercha.http://to.pbs.org/2karhBt ";;@juliepercha;;"825106109069352961";https://twitter.com/NewsHour/status/825106109069352961
;2017/01/28 07:00;70;71;"Column by @dbiello: Silencing the EPA will make America unhealthy againhttp://to.pbs.org/2k1nmEZ ";;@dbiello;;"825101087568912384";https://twitter.com/NewsHour/status/825101087568912384
;2017/01/28 06:40;42;50;"Column: How I teach about the Holocaust as living memory fades http://to.pbs.org/2kCaRiw  #HolocaustMemorialDay";;;#HolocaustMemorialDay;"825096046460141570";https://twitter.com/NewsHour/status/825096046460141570
;2017/01/28 05:57;43;29;""For those that don't have our back, we’re taking names," @nikkihaley said today. "We will make points to respond to that accordingly."pic.twitter.com/3fX818e7Am";;@nikkihaley;;"825085321339686912";https://twitter.com/NewsHour/status/825085321339686912
;2017/01/28 05:20;50;98;"Restoring hope by repairing violins of the Holocaust From @WVIZ: http://to.pbs.org/2jnboUp  #HolocaustMemorialDay";;@WVIZ;#HolocaustMemorialDay;"825075910130831360";https://twitter.com/NewsHour/status/825075910130831360
;2017/01/28 03:14;32;17;"WATCH LIVE on #Periscope: @POTUS Trump and UK Prime Minister @theresa_may hold a news conference at the White House.https://www.pscp.tv/w/a1oz_jIwNzk5N3wxenFKVldQeVZhVnhC_wt1E5Y8z_eJdFk1-sczcceg67xV8Xi6O4CnOOCEZKo= …";;@POTUS @theresa_may;#Periscope;"825044291005280256";https://twitter.com/NewsHour/status/825044291005280256
;2017/01/28 02:20;29;67;"Watch the vice president's speech at the #MarchforLife here: http://to.pbs.org/2jdWwfJ https://twitter.com/Josh_Barrage/status/825030106439675904 …";;;#MarchforLife;"825030775108169728";https://twitter.com/NewsHour/status/825030775108169728
;2017/01/28 02:14;40;49;"WATCH LIVE on #Periscope: @VP Mike Pence speaks to participants of this year's #MarchForLife in D.C.https://www.pscp.tv/w/a1ol5DIwNzk5N3wxeXBKZExkUmFNb0pXBcKPz33VHDLkVWXe_7eAoJVxlv_PQqB1YYulkXV5-5o= …";;@VP;#Periscope #MarchForLife;"825029150586990592";https://twitter.com/NewsHour/status/825029150586990592
;2017/01/28 02:00;33;19;"What's the difference between an executive order and an executive action? Read @juliepercha's cheat sheet http://to.pbs.org/2karhBt ";;@juliepercha;;"825025589442670592";https://twitter.com/NewsHour/status/825025589442670592
;2017/01/28 00:00;48;56;"Column: The great irony of the Mexico tariff is that Americans would pay for it too http://to.pbs.org/2kaZiST ";;;;"824995400322949120";https://twitter.com/NewsHour/status/824995400322949120
;2017/01/27 23:41;28;29;"The stigma of being young, black and Republican. @kamarialeyla talks to members of @HowardU College Republicanshttp://to.pbs.org/2kaZvFG ";;@kamarialeyla @HowardU;;"824990805848948739";https://twitter.com/NewsHour/status/824990805848948739
;2017/01/27 23:20;59;112;"Government bites back: Civil servants troll Trump, leak infohttp://to.pbs.org/2kuhSG6 ";;;;"824985316251537408";https://twitter.com/NewsHour/status/824985316251537408
;2017/01/27 14:00;29;88;"“The world doesn’t grieve when you’re grieving. The world goes on about its business.”http://to.pbs.org/2k8WXb5 ";;;;"824844384495558661";https://twitter.com/NewsHour/status/824844384495558661
;2017/01/27 13:00;39;40;"Many Americans are aging out of the middle class. One woman offers advice for the financially fragile:http://to.pbs.org/2k94Jl2 ";;;;"824829289010978817";https://twitter.com/NewsHour/status/824829289010978817
;2017/01/27 10:40;30;52;"Column: America needs to keep the door open to immigrant physicians (via @statnews)http://to.pbs.org/2knTToA ";;@statnews;;"824794055510999040";https://twitter.com/NewsHour/status/824794055510999040
;2017/01/27 09:30;13;62;"Nearly half of California is no longer in a droughthttp://to.pbs.org/2jD8wDF ";;;;"824776439899643904";https://twitter.com/NewsHour/status/824776439899643904
;2017/01/27 09:15;69;112;""You have value in this world." Hear from these inmates who are part of Kid C.A.T., thanks to @ideo and @CACorrections #BriefButSpectacularpic.twitter.com/ShaACTR9xh";;@ideo @CACorrections;#BriefButSpectacularpic;"824772750833233921";https://twitter.com/NewsHour/status/824772750833233921
;2017/01/27 09:00;37;33;"How common is it for those who were middle class and are nearing retirement age to struggle to make ends meet? @paulsolman reports #PBSNewspic.twitter.com/XbjoKbbSdk";;@paulsolman;#PBSNewspic;"824768884876021760";https://twitter.com/NewsHour/status/824768884876021760
;2017/01/27 08:56;47;26;"Is there a chance of a trade war between Mexico and the U.S.? @JJCarafano joins @AMoraTV #PBSNewspic.twitter.com/5WR4bU5aG6";;@JJCarafano @AMoraTV;#PBSNewspic;"824767963743936512";https://twitter.com/NewsHour/status/824767963743936512
;2017/01/27 08:53;47;48;"The cancelled meeting between President Trump and Mexico's president was a "very uncomfortable exchange," @RogerNoriega says #PBSNewspic.twitter.com/m8yBcK8KwH";;@RogerNoriega;#PBSNewspic;"824767265052643328";https://twitter.com/NewsHour/status/824767265052643328
;2017/01/27 08:39;36;28;""That is not an official White House document, period, as I've been told," @KellyannePolls says of a draft document on CIA black sitespic.twitter.com/foQLuyWOTG";;@KellyannePolls;;"824763761244282881";https://twitter.com/NewsHour/status/824763761244282881
;2017/01/27 08:34;36;26;""I guess those mayors (of sanctuary cities) will have to find money somewhere else" other than the federal government, @KellyannePolls sayspic.twitter.com/uCAivebla5";;@KellyannePolls;;"824762498385539072";https://twitter.com/NewsHour/status/824762498385539072
;2017/01/27 08:11;39;26;"WATCH LIVE on #Periscope: @KellyannePolls, counselor to @POTUS @realDonaldTrump, joins @JudyWoodruff.https://www.pscp.tv/w/a1koNDIwNzk5N3wxT3d4V256T0F5TkpRKYSUBvs2RWcbq2znZ7RDHTS6aTmxLhAVEicJBV2SQ0w= …";;@KellyannePolls @POTUS @realDonaldTrump @JudyWoodruff;#Periscope;"824756754852376576";https://twitter.com/NewsHour/status/824756754852376576
;2017/01/27 07:08;25;57;"In quest to grow a better tomato, breeders forgot about taste http://to.pbs.org/2jWvqXG  (by @juliagulia49)";;@juliagulia49;;"824740833081573377";https://twitter.com/NewsHour/status/824740833081573377
;2017/01/27 06:48;31;22;"Trump wants 20 percent tax on Mexican imports to pay for border wallhttp://to.pbs.org/2jCDz2H ";;;;"824735696313257984";https://twitter.com/NewsHour/status/824735696313257984
;2017/01/27 05:38;40;27;"WATCH LIVE on #Periscope: UK Prime Minister @theresa_may address GOP lawmakers at their retreat in Philadelphia.https://www.pscp.tv/w/a1kERTIwNzk5N3wxbFBLcVJtbmFvUUdii6lNoZxFYfAq3jea4e9v4-dJLRE0j1umr_qSDgV_szg= …";;@theresa_may;#Periscope;"824718174583037952";https://twitter.com/NewsHour/status/824718174583037952
;2017/01/27 05:38;61;52;"News Alert from @AP: White House spokesman: Trump calling for 20 percent tax on imports from Mexico to pay for southern border wall.";;@AP;;"824718050419216384";https://twitter.com/NewsHour/status/824718050419216384
;2017/01/27 04:35;93;267;"Love is all around: #MaryTylerMoore fans pay tribute to the TV icon http://to.pbs.org/2jVf6q5 pic.twitter.com/r3F8g4eAYV";;;#MaryTylerMoore;"824702301428416514";https://twitter.com/NewsHour/status/824702301428416514
;2017/01/27 03:39;1012;779;". @POTUS Twitter account appears to be linked to a personal @gmail accounthttp://to.pbs.org/2ju5UdE ";;@POTUS @gmail;;"824688311008686082";https://twitter.com/NewsHour/status/824688311008686082
;2017/01/27 03:00;31;78;"Mexico's president cancels visit with Trumphttp://to.pbs.org/2jBuiYA ";;;;"824678307278970880";https://twitter.com/NewsHour/status/824678307278970880
;2017/01/27 02:40;57;31;"Affordable water may soon dry up, especially if you live here, reports @MoNscience. http://to.pbs.org/2k5mPo4 ";;@MoNscience;;"824673259325157376";https://twitter.com/NewsHour/status/824673259325157376
;2017/01/27 01:40;50;129;"Government bites back: Civil servants troll Trump, leak infohttp://to.pbs.org/2kuhSG6 ";;;;"824658161177075712";https://twitter.com/NewsHour/status/824658161177075712
;2017/01/27 00:45;75;38;"Paul Ryan says Trump's border wall will cost $12 billion to $15 billion—and Congress will pay for it by this fall.http://to.pbs.org/2k7rs12 ";;;;"824644318522724352";https://twitter.com/NewsHour/status/824644318522724352
;2017/01/27 00:10;13;59;"Remembering the vibrant personality and pop culture impact of Mary Tyler Moore:http://to.pbs.org/2kuF1E8 ";;;;"824635663286960129";https://twitter.com/NewsHour/status/824635663286960129
;2017/01/26 13:00;62;57;"Under the Trump administration, to what extent will federal officials be able to share information w/ the public?http://to.pbs.org/2k5BiR3 ";;;;"824466900663074818";https://twitter.com/NewsHour/status/824466900663074818
;2017/01/26 12:14;81;360;"A beautiful tribute to our beloved colleague and dear friend, Gwen Ifill, by Charlayne Hunter-Gault at tonight's #dupont2017pic.twitter.com/FhtITGHXor";;;#dupont2017pic;"824455536989052928";https://twitter.com/NewsHour/status/824455536989052928
;2017/01/26 12:00;46;29;"Will voter ID laws be ramped up amid unsubstantiated allegations by President Trump of mass fraud?http://to.pbs.org/2kuKqep ";;;;"824451801479073792";https://twitter.com/NewsHour/status/824451801479073792
;2017/01/26 10:20;69;105;"Restaurants nationwide seek "sanctuary" status for immigrant employeeshttp://to.pbs.org/2k5bW5y ";;;;"824426634715488256";https://twitter.com/NewsHour/status/824426634715488256
;2017/01/26 10:00;265;176;"Affordable water may soon dry up, especially if you live here http://to.pbs.org/2k5mPo4  (by @MoNscience)";;@MoNscience;;"824421602142068736";https://twitter.com/NewsHour/status/824421602142068736
;2017/01/26 09:49;80;118;"Know anyone coming to D.C. for the #MarchForLife this Friday? Send a tweet to @NewsHour's @LauraSanthanam, @Josh_Barrage and @k2doe";;@NewsHour @LauraSanthanam @Josh_Barrage @k2doe;#MarchForLife;"824418902088306688";https://twitter.com/NewsHour/status/824418902088306688
;2017/01/26 09:40;120;159;"George Orwell’s "1984" is a best-seller again. Here's why it resonates now. http://to.pbs.org/2k27jca  (by @lizflock)";;@lizflock;;"824416567651819520";https://twitter.com/NewsHour/status/824416567651819520
;2017/01/26 09:20;57;30;"These are the 12 executive actions Trump has signed (so far) http://to.pbs.org/2k5c2dB  (by @LisaDNews)";;@LisaDNews;;"824411537058263040";https://twitter.com/NewsHour/status/824411537058263040
;2017/01/26 09:07;83;141;"How did #MaryTylerMoore and "The Mary Tyler Moore Show" change TV and society? @Variety_Cynthia joins @JeffreyBrown #PBSNewspic.twitter.com/QZJSHIkuYs";;@Variety_Cynthia @JeffreyBrown;#MaryTylerMoore #PBSNewspic;"824408367141527552";https://twitter.com/NewsHour/status/824408367141527552
;2017/01/26 09:05;23;33;"Dick Cavett shares memories of his friend Mary Tyler Moore. He spoke with @JeffreyBrown #PBSNewspic.twitter.com/RptwhOyb2O";;@JeffreyBrown;#PBSNewspic;"824407767423152129";https://twitter.com/NewsHour/status/824407767423152129
